,Unnamed: 0,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1266,1266,Mount Pleasant East ,43.7048521692,-79.3849239458,The Box Spot,43.702616,-79.38809500000000,Transportation Service
1267,1267,Mount Pleasant East ,43.7048521692,-79.3849239458,Bolan Thai Cuisine,43.706833,-79.3892,Thai Restaurant
1268,1268,Mount Pleasant East ,43.7048521692,-79.3849239458,Kidnasium,43.7069388859728,-79.38952954093090,Indoor Play Area
1269,1269,Mount Pleasant East ,43.7048521692,-79.3849239458,McMurphy's,43.709324201440500,-79.38507552698790,Bar
1255,1255,Mount Pleasant East ,43.7048521692,-79.3849239458,Hazel's Diner,43.70210267511540,-79.3876176468172,Diner
1245,1245,Mount Pleasant East ,43.7048521692,-79.3849239458,Florentia Ristorante,43.703594,-79.3879846,Italian Restaurant
1253,1253,Mount Pleasant East ,43.7048521692,-79.3849239458,Mastermind Toys,43.704839243420100,-79.38854629838520,Toy / Game Store
1254,1254,Mount Pleasant East ,43.7048521692,-79.3849239458,Crossfit Metric,43.70747956557100,-79.38985687683690,Gym
1239,1239,Mount Pleasant East ,43.7048521692,-79.3849239458,Jules Cafe Patisserie,43.70413799694300,-79.38841260442170,Dessert Shop
1240,1240,Mount Pleasant East ,43.7048521692,-79.3849239458,Thobors Boulangerie Patisserie Café,43.70451387745330,-79.38861602551760,Café
1241,1241,Mount Pleasant East ,43.7048521692,-79.3849239458,Marigold Indian Bistro,43.702880859375,-79.38800811767580,Indian Restaurant
1243,1243,Mount Pleasant East ,43.7048521692,-79.3849239458,Viva Napoli,43.70575225315340,-79.38912464296770,Pizza Place
1244,1244,Mount Pleasant East ,43.7048521692,-79.3849239458,Zee Grill,43.70498511291790,-79.38847622354870,Seafood Restaurant
1242,1242,Mount Pleasant East ,43.7048521692,-79.3849239458,XO Gelato,43.70517671239300,-79.3887930388649,Dessert Shop
1247,1247,Mount Pleasant East ,43.7048521692,-79.3849239458,GoodLife Fitness Toronto Mount Pleasant and Davisville,43.700802,-79.38641700000000,Gym
1248,1248,Mount Pleasant East ,43.7048521692,-79.3849239458,Sakae Sushi,43.70494407149990,-79.38870408604550,Sushi Restaurant
1249,1249,Mount Pleasant East ,43.7048521692,-79.3849239458,Bread and Butter,43.701582482274200,-79.38735878693540,Sandwich Place
1250,1250,Mount Pleasant East ,43.7048521692,-79.3849239458,Positano,43.704558,-79.38863854,Italian Restaurant
1251,1251,Mount Pleasant East ,43.7048521692,-79.3849239458,Flaky Tart,43.70653850357440,-79.38961139953940,Dessert Shop
1252,1252,Mount Pleasant East ,43.7048521692,-79.3849239458,Thai Spicy House,43.70196161628450,-79.3875129672506,Thai Restaurant
1246,1246,Mount Pleasant East ,43.7048521692,-79.3849239458,Starbucks,43.70608372289570,-79.38935494537280,Coffee Shop
1314,1314,Mount Pleasant West ,43.70443517060000,-79.393359554,B.GOOD,43.707127,-79.395801,Fast Food Restaurant
1318,1318,Mount Pleasant West ,43.70443517060000,-79.393359554,Crossfit Metric,43.70747956557100,-79.38985687683690,Gym
1317,1317,Mount Pleasant West ,43.70443517060000,-79.393359554,Fox & Firkin,43.706945990296500,-79.39657956584770,Pub
1316,1316,Mount Pleasant West ,43.70443517060000,-79.393359554,Banjara Indian Cuisine,43.707810484731200,-79.39329562754090,Indian Restaurant
1315,1315,Mount Pleasant West ,43.70443517060000,-79.393359554,Grano,43.7017115444509,-79.39731784785130,Italian Restaurant
1313,1313,Mount Pleasant West ,43.70443517060000,-79.393359554,Sweet Jesus,43.70754173994440,-79.39450878233260,Ice Cream Shop
1306,1306,Mount Pleasant West ,43.70443517060000,-79.393359554,Florentia Ristorante,43.703594,-79.3879846,Italian Restaurant
1311,1311,Mount Pleasant West ,43.70443517060000,-79.393359554,Cinnabon,43.706103975812500,-79.39868225423290,Bakery
1310,1310,Mount Pleasant West ,43.70443517060000,-79.393359554,Panago,43.70802010192860,-79.39243579339880,Pizza Place
1309,1309,Mount Pleasant West ,43.70443517060000,-79.393359554,Rachel's Coffee House,43.70102127431560,-79.39702746087930,Café
1308,1308,Mount Pleasant West ,43.70443517060000,-79.393359554,Sakae Sushi,43.70494407149990,-79.38870408604550,Sushi Restaurant
1307,1307,Mount Pleasant West ,43.70443517060000,-79.393359554,Flaky Tart,43.70653850357440,-79.38961139953940,Dessert Shop
1319,1319,Mount Pleasant West ,43.70443517060000,-79.393359554,Gelato Simply Italian,43.702080446732500,-79.39747494399500,Ice Cream Shop
1312,1312,Mount Pleasant West ,43.70443517060000,-79.393359554,Positano,43.704558,-79.38863854,Italian Restaurant
1320,1320,Mount Pleasant West ,43.70443517060000,-79.393359554,A&W Canada,43.706837,-79.39716700000000,Fast Food Restaurant
1329,1329,Mount Pleasant West ,43.70443517060000,-79.393359554,Meow Cat Cafe,43.702927,-79.38819000000000,Café
1323,1323,Mount Pleasant West ,43.70443517060000,-79.393359554,Quick Pita,43.70795934158740,-79.39261150810750,Middle Eastern Restaurant
1305,1305,Mount Pleasant West ,43.70443517060000,-79.393359554,Aroma Espresso Bar,43.706943871595700,-79.39841321891860,Coffee Shop
1337,1337,Mount Pleasant West ,43.70443517060000,-79.393359554,Love To Dance,43.70838672789580,-79.39055765587770,Dance Studio
1336,1336,Mount Pleasant West ,43.70443517060000,-79.393359554,Bolan Thai Cuisine,43.706833,-79.3892,Thai Restaurant
1335,1335,Mount Pleasant West ,43.70443517060000,-79.393359554,Kidnasium,43.7069388859728,-79.38952954093090,Indoor Play Area
1334,1334,Mount Pleasant West ,43.70443517060000,-79.393359554,Candy's Costume Shop,43.70591826811820,-79.38899874687200,Costume Shop
1333,1333,Mount Pleasant West ,43.70443517060000,-79.393359554,Sweet Gallery Exclusive Pastry,43.70597,-79.38923,Dessert Shop
1322,1322,Mount Pleasant West ,43.70443517060000,-79.393359554,souvlaki express,43.7073779465289,-79.38984793934700,Greek Restaurant
1332,1332,Mount Pleasant West ,43.70443517060000,-79.393359554,"Mirage Bistro, Lounge & Cafe",43.707543,-79.39385300000000,Lounge
1330,1330,Mount Pleasant West ,43.70443517060000,-79.393359554,Subway,43.70837758093970,-79.390473242753,Sandwich Place
1328,1328,Mount Pleasant West ,43.70443517060000,-79.393359554,Pizza Pizza,43.70613821755870,-79.38929246805060,Pizza Place
1327,1327,Mount Pleasant West ,43.70443517060000,-79.393359554,Shoppers Drug Mart,43.707806,-79.389893,Pharmacy
1326,1326,Mount Pleasant West ,43.70443517060000,-79.393359554,Tim Hortons,43.707501,-79.3966189,Coffee Shop
1325,1325,Mount Pleasant West ,43.70443517060000,-79.393359554,Second Cup,43.70434400138050,-79.38865888961690,Coffee Shop
1324,1324,Mount Pleasant West ,43.70443517060000,-79.393359554,Marcheleo's Gourmet Marketplace,43.70804065392920,-79.39219480282120,Gourmet Shop
1331,1331,Mount Pleasant West ,43.70443517060000,-79.393359554,Popeyes Louisiana Kitchen,43.70796339220540,-79.39205353943310,Fried Chicken Joint
1304,1304,Mount Pleasant West ,43.70443517060000,-79.393359554,Coquine Restaurant,43.70262346819860,-79.39742931913000,French Restaurant
1321,1321,Mount Pleasant West ,43.70443517060000,-79.393359554,Mastermind Toys,43.704839243420100,-79.38854629838520,Toy / Game Store
1302,1302,Mount Pleasant West ,43.70443517060000,-79.393359554,Hokkaido Sushi,43.70808171836460,-79.38999467246000,Sushi Restaurant
1283,1283,Mount Pleasant West ,43.70443517060000,-79.393359554,Five Doors North,43.70223554183670,-79.39752587511830,Italian Restaurant
1282,1282,Mount Pleasant West ,43.70443517060000,-79.393359554,Yoga Tree Midtown,43.70764167668340,-79.39747163813710,Yoga Studio
1281,1281,Mount Pleasant West ,43.70443517060000,-79.393359554,XO Gelato,43.70517671239300,-79.3887930388649,Dessert Shop
1280,1280,Mount Pleasant West ,43.70443517060000,-79.393359554,Zezafoun Syrian Cousine,43.702667,-79.39712,Restaurant
1279,1279,Mount Pleasant West ,43.70443517060000,-79.393359554,Balsamico,43.70150469426700,-79.39716194462290,Italian Restaurant
1278,1278,Mount Pleasant West ,43.70443517060000,-79.393359554,Starbucks,43.706859,-79.39695,Coffee Shop
1284,1284,Mount Pleasant West ,43.70443517060000,-79.393359554,La Carnita,43.70753317768310,-79.3944998990983,Taco Place
1277,1277,Mount Pleasant West ,43.70443517060000,-79.393359554,The Keg Steakhouse & Bar,43.705464050874800,-79.39808535059790,Steakhouse
1275,1275,Mount Pleasant West ,43.70443517060000,-79.393359554,Kinton Ramen,43.707302280953700,-79.39585408898290,Ramen Restaurant
1274,1274,Mount Pleasant West ,43.70443517060000,-79.393359554,Fresh,43.70732441045360,-79.39564918411970,Vegetarian / Vegan Restaurant
1273,1273,Mount Pleasant West ,43.70443517060000,-79.393359554,Jules Cafe Patisserie,43.70413799694300,-79.38841260442170,Dessert Shop
1272,1272,Mount Pleasant West ,43.70443517060000,-79.393359554,Thobors Boulangerie Patisserie Café,43.70451387745330,-79.38861602551760,Café
1271,1271,Mount Pleasant West ,43.70443517060000,-79.393359554,Istanbul Cafe & Espresso Bar,43.70789076616740,-79.3930488434517,Café
1270,1270,Mount Pleasant West ,43.70443517060000,-79.393359554,Loblaws,43.707244,-79.394701,Supermarket
1276,1276,Mount Pleasant West ,43.70443517060000,-79.393359554,Little Sister,43.701551504599100,-79.3971626965639,Indonesian Restaurant
1285,1285,Mount Pleasant West ,43.70443517060000,-79.393359554,Viva Napoli,43.70575225315340,-79.38912464296770,Pizza Place
1303,1303,Mount Pleasant West ,43.70443517060000,-79.393359554,Snakes & Lattes,43.70687937589190,-79.39664592631570,Gaming Cafe
1286,1286,Mount Pleasant West ,43.70443517060000,-79.393359554,Marigold Indian Bistro,43.702880859375,-79.38800811767580,Indian Restaurant
1301,1301,Mount Pleasant West ,43.70443517060000,-79.393359554,Granite Brewery,43.70799119535040,-79.38994275728220,Brewery
1300,1300,Mount Pleasant West ,43.70443517060000,-79.393359554,Lola Sushi,43.70190300051090,-79.39754478712400,Sushi Restaurant
1299,1299,Mount Pleasant West ,43.70443517060000,-79.393359554,Fit for Life,43.707303599111000,-79.39690136703630,Salad Place
1298,1298,Mount Pleasant West ,43.70443517060000,-79.393359554,Zee Grill,43.70498511291790,-79.38847622354870,Seafood Restaurant
1297,1297,Mount Pleasant West ,43.70443517060000,-79.393359554,Prohibition Gastrohouse,43.707098330668100,-79.3970087997848,Gastropub
1296,1296,Mount Pleasant West ,43.70443517060000,-79.393359554,FormoCha,43.70729809259880,-79.39583360320450,Bubble Tea Shop
1295,1295,Mount Pleasant West ,43.70443517060000,-79.393359554,Starbucks,43.705563,-79.39763,Coffee Shop
1294,1294,Mount Pleasant West ,43.70443517060000,-79.393359554,St. Louis Bar and Grill,43.70162144327490,-79.3974049177347,Wings Joint
1293,1293,Mount Pleasant West ,43.70443517060000,-79.393359554,Echo Sushi,43.70127620995960,-79.39719155389230,Sushi Restaurant
1292,1292,Mount Pleasant West ,43.70443517060000,-79.393359554,GoodLife Fitness Toronto Dunfield and Eglinton,43.707645,-79.395303,Gym
1291,1291,Mount Pleasant West ,43.70443517060000,-79.393359554,"Mysteriously Yours, Mystery Dinner Theatre",43.701222000000000,-79.397251,General Entertainment
1290,1290,Mount Pleasant West ,43.70443517060000,-79.393359554,La Salumeria,43.70125479121970,-79.39711671661390,Deli / Bodega
1289,1289,Mount Pleasant West ,43.70443517060000,-79.393359554,Starbucks,43.70608372289570,-79.38935494537280,Coffee Shop
1288,1288,Mount Pleasant West ,43.70443517060000,-79.393359554,Noorden Food x Bar,43.70281430168460,-79.39764548688610,Restaurant
1287,1287,Mount Pleasant West ,43.70443517060000,-79.393359554,Tabülè,43.700931800454600,-79.39707754696070,Middle Eastern Restaurant
1342,1342,New Toronto ,43.6005885981,-79.5103580889,Tim Hortons,43.598932118044700,-79.51199010014530,Coffee Shop
1341,1341,New Toronto ,43.6005885981,-79.5103580889,Rabba Fine Foods,43.59905009747000,-79.51203773840160,Supermarket
1338,1338,New Toronto ,43.6005885981,-79.5103580889,Cellar Door Restaurant,43.600221000000000,-79.507638,Italian Restaurant
1339,1339,New Toronto ,43.6005885981,-79.5103580889,Albatros Pub,43.599737288075000,-79.51009383603600,Pub
1340,1340,New Toronto ,43.6005885981,-79.5103580889,Bombay on the Lake,43.60015730983410,-79.5079917439448,Indian Restaurant
1343,1343,Newtonbrook East ,43.791535791,-79.4059374472,Manhattan,43.7920007,-79.4013197,Café
1344,1344,Newtonbrook East ,43.791535791,-79.4059374472,Alisa Lyons Makeup and  Hair,43.79560928871300,-79.40458774566650,Bridal Shop
1359,1359,Niagara ,43.6366808791,-79.412420401,Aroma Espresso Bar,43.63897435596270,-79.41754032381020,Café
1360,1360,Niagara ,43.6366808791,-79.412420401,Starbucks X,43.633617,-79.412144,Coffee Shop
1361,1361,Niagara ,43.6366808791,-79.412420401,Williams Landing,43.63903535774470,-79.41738061383400,Restaurant
1362,1362,Niagara ,43.6366808791,-79.412420401,Brazen Head Irish Pub,43.638548226526300,-79.41709516219510,Pub
1363,1363,Niagara ,43.6366808791,-79.412420401,Panago,43.639083412144400,-79.41753429523760,Pizza Place
1365,1365,Niagara ,43.6366808791,-79.412420401,The Beer Store Boutique,43.6389344,-79.4170886,Beer Store
1366,1366,Niagara ,43.6366808791,-79.412420401,Zip Gym,43.639175052322400,-79.41407472419940,Gym
1367,1367,Niagara ,43.6366808791,-79.412420401,Falcon Skybar,43.632782,-79.411271,Bar
1368,1368,Niagara ,43.6366808791,-79.412420401,Maxx’s Kitchen,43.632579,-79.411721,Restaurant
1369,1369,Niagara ,43.6366808791,-79.412420401,Polar Express,43.633143645676200,-79.41539937385530,Fair
1370,1370,Niagara ,43.6366808791,-79.412420401,See & Be Seen Eyecare,43.638602385970700,-79.41760891311900,Optical Shop
1364,1364,Niagara ,43.6366808791,-79.412420401,Thai Room Liberty Village,43.6383287916051,-79.4172222313817,Thai Restaurant
1358,1358,Niagara ,43.6366808791,-79.412420401,Locus 144,43.63819970227220,-79.41763347466740,Lounge
1356,1356,Niagara ,43.6366808791,-79.412420401,Ono Poke Bar,43.639132502017100,-79.41605313037470,Poke Place
1355,1355,Niagara ,43.6366808791,-79.412420401,The Village Cheesemonger,43.63841570131960,-79.41717773289440,Cheese Shop
1354,1354,Niagara ,43.6366808791,-79.412420401,CNE Skyride,43.633559993631800,-79.41645468279200,Theme Park
1353,1353,Niagara ,43.6366808791,-79.412420401,Liberty Village Park,43.63874936417160,-79.41490469363600,Park
1352,1352,Niagara ,43.6366808791,-79.412420401,CNE Midway,43.63347772922680,-79.41615787837360,Theme Park
1351,1351,Niagara ,43.6366808791,-79.412420401,Exhibit Hall A,43.63480492125410,-79.41528394870810,Flea Market
1350,1350,Niagara ,43.6366808791,-79.412420401,Hotel X,43.632885574545600,-79.41177002864370,Hotel
1349,1349,Niagara ,43.6366808791,-79.412420401,CIBC Pan Am Park,43.63370649212430,-79.41610291448770,Athletics & Sports
1348,1348,Niagara ,43.6366808791,-79.412420401,Ciao Europa Cafe,43.639006277735800,-79.41426697097650,Café
1347,1347,Niagara ,43.6366808791,-79.412420401,Coca-Cola Coliseum,43.635628960068300,-79.4150303143773,Hockey Arena
1346,1346,Niagara ,43.6366808791,-79.412420401,Honda Indy Toronto,43.63453243757480,-79.4153608988223,Racetrack
1345,1345,Niagara ,43.6366808791,-79.412420401,One Of A Kind Show,43.63551591229510,-79.4128080747152,Arts & Crafts Store
1357,1357,Niagara ,43.6366808791,-79.412420401,Martin Goodman Trail,43.63334186269,-79.40879344940190,Park
1376,1376,North Riverdale ,43.671995149,-79.3512604136,Riverdale Pool,43.67237958712380,-79.3566898340289,Pool
1374,1374,North Riverdale ,43.671995149,-79.3512604136,Riverdale Park East,43.66995145540960,-79.35549259185790,Park
1375,1375,North Riverdale ,43.671995149,-79.3512604136,Withrow Park Off Leash Dog Park,43.674018990438400,-79.34676402450280,Dog Run
1372,1372,North Riverdale ,43.671995149,-79.3512604136,Riverdale Perk,43.67118405115100,-79.34681587395130,Café
1371,1371,North Riverdale ,43.671995149,-79.3512604136,Rooster Coffee House,43.669177107744200,-79.35313352914290,Café
1373,1373,North Riverdale ,43.671995149,-79.3512604136,Withrow Park,43.67489949057740,-79.34843681570190,Park
1397,1397,North St.James Town ,43.6696234081,-79.3752465775,Isabella Hotel,43.67009770788880,-79.37598323689270,Hotel
1398,1398,North St.James Town ,43.6696234081,-79.3752465775,TD Canada Trust,43.672483900000000,-79.3771616,Bank
1399,1399,North St.James Town ,43.6696234081,-79.3752465775,Tim Hortons,43.669832300000000,-79.3755189,Coffee Shop
1400,1400,North St.James Town ,43.6696234081,-79.3752465775,Handy Variety,43.66982769157940,-79.37593205877660,Food & Drink Shop
1401,1401,North St.James Town ,43.6696234081,-79.3752465775,A&W Canada,43.66641495866360,-79.37823495735250,Fast Food Restaurant
1402,1402,North St.James Town ,43.6696234081,-79.3752465775,Domino's Pizza,43.66873454146540,-79.3749689892885,Pizza Place
1403,1403,North St.James Town ,43.6696234081,-79.3752465775,Subway,43.672167979021000,-79.37775999196560,Sandwich Place
1405,1405,North St.James Town ,43.6696234081,-79.3752465775,ALLDAYS 5 Selby St.,43.67109431646160,-79.37792164368180,Hostel
1396,1396,North St.James Town ,43.6696234081,-79.3752465775,Tim Hortons,43.66782,-79.375075,Coffee Shop
1406,1406,North St.James Town ,43.6696234081,-79.3752465775,Rabba Fine Foods,43.66650216281310,-79.37609152323140,Grocery Store
1407,1407,North St.James Town ,43.6696234081,-79.3752465775,Tim Hortons,43.669912652985500,-79.37933743000030,Coffee Shop
1408,1408,North St.James Town ,43.6696234081,-79.3752465775,Tim Hortons,43.67215539191760,-79.3769931793213,Coffee Shop
1409,1409,North St.James Town ,43.6696234081,-79.3752465775,Bixi Bike Stand,43.6673424363314,-79.37402946169430,Bike Rental / Bike Share
1411,1411,North St.James Town ,43.6696234081,-79.3752465775,TTC Stop #8636,43.66710724617540,-79.37452985951110,Bus Stop
1412,1412,North St.James Town ,43.6696234081,-79.3752465775,Caribbean Taste,43.6718978881836,-79.37810516357420,Caribbean Restaurant
1404,1404,North St.James Town ,43.6696234081,-79.3752465775,Winchester Park,43.66623107575280,-79.3716312803108,Playground
1395,1395,North St.James Town ,43.6696234081,-79.3752465775,Shoppers Drug Mart,43.670177,-79.375649,Pharmacy
