,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
230,Bendale ,43.7603663086,-79.2574003723,Aphrodite Greek Cuisine,43.761344,-79.258697,Greek Restaurant
231,Bendale ,43.7603663086,-79.2574003723,Birkdale Ravine,43.75991392046818,-79.26039697047143,Park
232,Bendale ,43.7603663086,-79.2574003723,Jack Goodard community centre,43.758361,-79.260374,Campground
233,Bendale ,43.7603663086,-79.2574003723,Scarborough Historical Museum,43.757926,-79.254633,History Museum
234,Birchcliffe-Cliffside,43.694681978599995,-79.2650925923,The Birchcliff,43.69166644406541,-79.26453158481682,Café
235,Birchcliffe-Cliffside,43.694681978599995,-79.2650925923,Birchmount Community Centre,43.69517507509799,-79.26216087070237,General Entertainment
236,Birchcliffe-Cliffside,43.694681978599995,-79.2650925923,Scarborough Gardens,43.6946465192162,-79.26223031725522,Skating Rink
237,Birchcliffe-Cliffside,43.694681978599995,-79.2650925923,Birchmount Stadium,43.695322867712626,-79.26129341125488,College Stadium
238,Black Creek,43.7648902472,-79.5219793188,Driftwood community centre,43.76567959563023,-79.51970643195256,Athletics & Sports
239,Black Creek,43.7648902472,-79.5219793188,Rexall,43.76659,-79.519852,Pharmacy
240,Black Creek,43.7648902472,-79.5219793188,Shoreham Plaza,43.76880310069173,-79.52048054521903,Shopping Mall
241,Black Creek,43.7648902472,-79.5219793188,Smart Choice Foodmart,43.76920711023722,-79.52143033479608,Grocery Store
242,Black Creek,43.7648902472,-79.5219793188,Mac's Convenience Store,43.76933566288619,-79.52110641923016,Snack Place
243,Blake-Jones ,43.67617287979999,-79.3373941732,The Only Cafe,43.680408988135255,-79.33789819168385,Beer Bar
244,Blake-Jones ,43.67617287979999,-79.3373941732,efes bar&grill,43.68024174920371,-79.33834598691139,Gastropub
245,Blake-Jones ,43.67617287979999,-79.3373941732,Motorama Restaurant,43.67984859470629,-79.34010109351141,Diner
246,Blake-Jones ,43.67617287979999,-79.3373941732,Sakawa Coffee,43.679906,-79.339807,Café
247,Blake-Jones ,43.67617287979999,-79.3373941732,Danforth Pizza House,43.680182909379766,-79.33879474268964,Pizza Place
248,Blake-Jones ,43.67617287979999,-79.3373941732,Danforth Dragon Restaurant,43.6798113424494,-79.339838432929,Asian Restaurant
249,Blake-Jones ,43.67617287979999,-79.3373941732,Tips Nail Bar,43.67982572188027,-79.34030209156394,Nail Salon
250,Blake-Jones ,43.67617287979999,-79.3373941732,Square Boy,43.67994925367467,-79.33953984481623,Burger Joint
251,Blake-Jones ,43.67617287979999,-79.3373941732,The Shmooz,43.67517099639398,-79.34339497717585,Café
252,Blake-Jones ,43.67617287979999,-79.3373941732,The Only Backpacker's Inn,43.68054059417574,-79.33788920444185,Hostel
253,Blake-Jones ,43.67617287979999,-79.3373941732,Starbucks,43.679971,-79.340498,Coffee Shop
254,Blake-Jones ,43.67617287979999,-79.3373941732,The One in the Only,43.68043256568149,-79.33788077683231,Café
255,Blake-Jones ,43.67617287979999,-79.3373941732,Ha gow Dim Sum House,43.68044093157399,-79.33759006459042,Dim Sum Restaurant
256,Blake-Jones ,43.67617287979999,-79.3373941732,Starbucks,43.67985,-79.34037,Coffee Shop
257,Blake-Jones ,43.67617287979999,-79.3373941732,Circus Books and Music,43.67989378109307,-79.34004865464084,Bookstore
258,Blake-Jones ,43.67617287979999,-79.3373941732,7-Eleven,43.68016241132771,-79.3374614417553,Convenience Store
259,Blake-Jones ,43.67617287979999,-79.3373941732,WIND Mobile,43.68015879584705,-79.33895089776998,Electronics Store
260,Blake-Jones ,43.67617287979999,-79.3373941732,Atomic Age,43.672999868185144,-79.34162983171727,Toy / Game Store
261,Briar Hill-Belgravia ,43.699024381,-79.4528512962,La Bicicletta,43.700176118499435,-79.45514560217194,Bike Shop
262,Briar Hill-Belgravia ,43.699024381,-79.4528512962,California Sandwiches,43.70060745090339,-79.45171931570894,Sandwich Place
263,Briar Hill-Belgravia ,43.699024381,-79.4528512962,Tim Hortons,43.6955672,-79.4489351,Coffee Shop
264,Briar Hill-Belgravia ,43.699024381,-79.4528512962,Dollarama,43.696349,-79.450916,Discount Store
265,Briar Hill-Belgravia ,43.699024381,-79.4528512962,Shoppers Drug Mart,43.695714,-79.450789,Pharmacy
266,Briar Hill-Belgravia ,43.699024381,-79.4528512962,The Door Store,43.699611369723506,-79.45772866501329,Antique Shop
267,Briar Hill-Belgravia ,43.699024381,-79.4528512962,Sky Ranch Restaurant,43.70072965454009,-79.45168436610791,Argentinian Restaurant
268,Briar Hill-Belgravia ,43.699024381,-79.4528512962,TD Canada Trust,43.69548525514628,-79.4517315417083,Bank
269,Briar Hill-Belgravia ,43.699024381,-79.4528512962,Belt Line Trail West,43.69985316318359,-79.45271465263139,Trail
270,Briar Hill-Belgravia ,43.699024381,-79.4528512962,No Frills,43.694789,-79.453038,Grocery Store
271,Briar Hill-Belgravia ,43.699024381,-79.4528512962,I Do! Wedding Cakes,43.701589,-79.453856,Bakery
272,Briar Hill-Belgravia ,43.699024381,-79.4528512962,TTC Blue Night Bus 332 Eglinton West,43.69580652075357,-79.44999292040539,Bus Line
273,Briar Hill-Belgravia ,43.699024381,-79.4528512962,44 wide,43.70289341798801,-79.45288896560669,Photography Lab
274,Bridle Path-Sunnybrook-York Mills ,43.7310131378,-79.3789041759,Granite Club,43.7330429446901,-79.38198601664295,Gym / Fitness Center
275,Bridle Path-Sunnybrook-York Mills ,43.7310131378,-79.3789041759,Tim Hortons,43.72732441416303,-79.37956273555756,Coffee Shop
276,Bridle Path-Sunnybrook-York Mills ,43.7310131378,-79.3789041759,Granite Club Dining Room,43.732616131900265,-79.38172759056107,Restaurant
277,Bridle Path-Sunnybrook-York Mills ,43.7310131378,-79.3789041759,Glendon Athletic Club,43.7287988983121,-79.37681861012781,College Gym
278,Bridle Path-Sunnybrook-York Mills ,43.7310131378,-79.3789041759,Granite Club President's Lounge,43.73300478882409,-79.38205914552006,Café
279,Bridle Path-Sunnybrook-York Mills ,43.7310131378,-79.3789041759,Glendon Rose Garden,43.72733415672508,-79.37822227183874,College Quad
280,Bridle Path-Sunnybrook-York Mills ,43.7310131378,-79.3789041759,Lunik Co-op,43.72731127063538,-79.37783461678573,Café
281,Bridle Path-Sunnybrook-York Mills ,43.7310131378,-79.3789041759,Glendon Forest,43.72722590613304,-79.3784126622513,Trail
282,Bridle Path-Sunnybrook-York Mills ,43.7310131378,-79.3789041759,Glendon Bookstore,43.72702356473666,-79.37897619381494,Bookstore
283,Bridle Path-Sunnybrook-York Mills ,43.7310131378,-79.3789041759,TTC Bus #162 - Lawrence-Donway,43.72802605799448,-79.38280527753858,Bus Line
284,Broadview North ,43.688825119200004,-79.3556295118,Golden Pizza,43.68953128933342,-79.35480938142278,Pizza Place
285,Broadview North ,43.688825119200004,-79.3556295118,Dollarama,43.686197,-79.355989,Discount Store
286,Broadview North ,43.688825119200004,-79.3556295118,Papermill Theatre,43.68646260164611,-79.36028039757731,Theater
287,Brookhaven-Amesbury ,43.701326305600006,-79.485589259,Amesbury Park,43.70482688933996,-79.48235937295485,Park
288,Brookhaven-Amesbury ,43.701326305600006,-79.485589259,Twisted Fork,43.70485305786133,-79.48228454589844,Café
289,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
290,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Kingyo Toronto,43.66589495808371,-79.36841520638596,Japanese Restaurant
291,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Cranberries,43.6678427705951,-79.36940687874281,Diner
292,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
293,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
294,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
295,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Fair Trade Jewellery Co.,43.6653480241165,-79.36836240366654,Jewelry Store
296,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
297,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
298,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Riverdale Farm,43.66685035126636,-79.36137564770476,Farm
299,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Riverdale Park West,43.66604827676354,-79.36094117493359,Park
300,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,St. Jamestown Delicatessen,43.66581142395609,-79.36864825640076,Butcher
301,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
302,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Toronto Dance Theatre,43.66623230619368,-79.36707506629983,General Entertainment
303,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Pet Valu,43.66420501339666,-79.36846012382637,Pet Store
304,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Stout Irish Pub,43.66389071833622,-79.3690300810636,Pub
305,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Kanpai Snack Bar,43.664330935948634,-79.36806503124257,Taiwanese Restaurant
306,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,The Epicure Shop,43.663964860964924,-79.36779540886938,Deli / Bodega
307,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Wellesley Park,43.6696487958367,-79.3621551990509,Park
308,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Labour Of Love,43.663907,-79.368822,Gift Shop
309,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,The Pear Tree,43.664904018134834,-79.36824639094671,Restaurant
310,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Thai Room - Cabbagetown,43.6641587260231,-79.36818872980979,Thai Restaurant
311,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,TD Canada Trust,43.66465469253796,-79.36788707971579,Bank
312,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Hey Lucy,43.66407509923825,-79.36865505824356,Italian Restaurant
313,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Jetfuel Coffee,43.66529519392083,-79.3683345416816,Coffee Shop
314,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Tim Hortons,43.66716925802294,-79.36884865164751,Coffee Shop
315,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,LCBO,43.665585593088366,-79.36853050840249,Liquor Store
316,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,The Beer Store,43.6664079,-79.368833,Beer Store
317,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Subway,43.66559771704867,-79.36846996703981,Sandwich Place
318,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Tim Hortons,43.665785871990316,-79.36828404664993,Coffee Shop
319,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Daniel et Daniel Event Creation & Catering,43.66421724890659,-79.36826854052997,Bakery
320,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Pizza Pizza,43.667178738521734,-79.36966873777858,Pizza Place
321,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Winchester Park,43.66623107575282,-79.3716312803108,Playground
322,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Johnny G's,43.66456495893274,-79.36806027251208,Breakfast Spot
323,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Shoppers Drug Mart,43.663998,-79.36783,Pharmacy
324,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,The Flying Beaver Pubaret,43.664828798875426,-79.36829203718695,Pub
325,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Pizza Pizza,43.66809038080825,-79.37027389227195,Pizza Place
326,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,China Gourmet,43.6641802410051,-79.36835925727236,Chinese Restaurant
327,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Park Snacks,43.66697911709206,-79.36311542987823,Snack Place
328,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Menagerie Pet Shop,43.6664445877461,-79.36877399959107,Pet Store
329,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Ambal Trading,43.66753798027583,-79.36934978648982,Market
330,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Tender Trap Restaurant,43.66772379650776,-79.36948477788651,Chinese Restaurant
331,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,El Charro,43.667606,-79.36949,Restaurant
332,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,No Frills,43.663515,-79.367166,Grocery Store
333,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Tim Hortons / Esso,43.66712972601009,-79.37066407870991,Coffee Shop
334,Cabbagetown-South St.James Town ,43.667647727399995,-79.36610665810001,Toronto Kiwanis Boys and Girls Clubs Miles and Kelly Nadal Youth Centre,43.66427394578018,-79.3621520638303,Building
335,Caledonia-Fairbank ,43.688568651000004,-79.4552120796,KFC,43.69064732256945,-79.456325832418,Fast Food Restaurant
336,Caledonia-Fairbank ,43.688568651000004,-79.4552120796,Nairn Park,43.69065390931841,-79.4562995791835,Park
337,Caledonia-Fairbank ,43.688568651000004,-79.4552120796,Walmart,43.690659578356374,-79.45631672044142,Market
338,Caledonia-Fairbank ,43.688568651000004,-79.4552120796,Maximum Woman,43.69065130310669,-79.45633320240984,Women's Store
339,Casa Loma ,43.6818521005,-79.4080066472,Sir Winston Churchill Park,43.683731714101775,-79.40988079097339,Park
340,Casa Loma ,43.6818521005,-79.4080066472,Casa Loma Stables,43.679394728878336,-79.41090455690367,Museum
341,Casa Loma ,43.6818521005,-79.4080066472,Casa Loma,43.677934,-79.409521,Castle
342,Casa Loma ,43.6818521005,-79.4080066472,Baldwin Steps,43.67770700052798,-79.40820890386739,Historic Site
343,Casa Loma ,43.6818521005,-79.4080066472,Spadina Museum: Historic House & Gardens,43.678883192249764,-79.40885838779944,History Museum
344,Casa Loma ,43.6818521005,-79.4080066472,Flor de Sal,43.67775739485431,-79.40717634503991,Modern European Restaurant
345,Casa Loma ,43.6818521005,-79.4080066472,Blueblood Steakhouse,43.67806083991698,-79.40962843932293,Steakhouse
346,Casa Loma ,43.6818521005,-79.4080066472,Queen's Own Rifles of Canada Museum and Archives,43.67847186010976,-79.40930843353271,History Museum
347,Casa Loma ,43.6818521005,-79.4080066472,TTC Stop #14355,43.684911,-79.411026,Light Rail Station
348,Casa Loma ,43.6818521005,-79.4080066472,Casa Loma Parkette,43.677834301015736,-79.40822701453375,Park
349,Casa Loma ,43.6818521005,-79.4080066472,Casa Loma Liberty Caffé,43.677919,-79.409541,Café
350,Casa Loma ,43.6818521005,-79.4080066472,Casa Loma Terrace Grill,43.677868,-79.40932,Bistro
351,Casa Loma ,43.6818521005,-79.4080066472,Glen Edyth Drive Parkette,43.678294119509026,-79.40486760901251,Park
352,Centennial Scarborough ,43.7823764958,-79.1508432723,Sports Walls,43.7824968923812,-79.14872646331787,Volleyball Court
353,Centennial Scarborough ,43.7823764958,-79.1508432723,Centennial Park,43.786257374473934,-79.14877634920947,Park
354,Church-Yonge Corridor ,43.6596488635,-79.3790171666,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
355,Church-Yonge Corridor ,43.6596488635,-79.3790171666,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
356,Church-Yonge Corridor ,43.6596488635,-79.3790171666,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant
357,Church-Yonge Corridor ,43.6596488635,-79.3790171666,Loblaws,43.661876101184674,-79.37970103481895,Supermarket
358,Church-Yonge Corridor ,43.6596488635,-79.3790171666,Maple Leaf Gardens,43.661893748737334,-79.37960504532634,Historic Site
359,Church-Yonge Corridor ,43.6596488635,-79.3790171666,Page One Cafe,43.65777161112601,-79.3760725691681,Café
360,Church-Yonge Corridor ,43.6596488635,-79.3790171666,Infuse Cafe,43.658068043552504,-79.38172645275614,Coffee Shop
361,Church-Yonge Corridor ,43.6596488635,-79.3790171666,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
362,Church-Yonge Corridor ,43.6596488635,-79.3790171666,Blaze Pizza,43.656518,-79.380015,Pizza Place
363,Church-Yonge Corridor ,43.6596488635,-79.3790171666,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
364,Church-Yonge Corridor ,43.6596488635,-79.3790171666,Marshalls,43.659308,-79.3824621,Department Store
365,Church-Yonge Corridor ,43.6596488635,-79.3790171666,Golden Diner,43.66234167901005,-79.37743376144903,Diner
366,Church-Yonge Corridor ,43.6596488635,-79.3790171666,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
367,Church-Yonge Corridor ,43.6596488635,-79.3790171666,Hair Of The Dog,43.66282779855822,-79.37966975971744,Gastropub
368,Church-Yonge Corridor ,43.6596488635,-79.3790171666,Burrito Boyz,43.656265264409015,-79.37834318376771,Burrito Place
369,Church-Yonge Corridor ,43.6596488635,-79.3790171666,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
370,Church-Yonge Corridor ,43.6596488635,-79.3790171666,Balzac's Coffee,43.65785440672277,-79.37919981155157,Coffee Shop
371,Church-Yonge Corridor ,43.6596488635,-79.3790171666,DAVIDsTEA,43.65658619027106,-79.38116704725516,Tea Room
372,Church-Yonge Corridor ,43.6596488635,-79.3790171666,Oakham Café,43.658077944767534,-79.37831497990125,Café
373,Church-Yonge Corridor ,43.6596488635,-79.3790171666,Duke's Refresher + Bar,43.65897985683036,-79.38294890507811,Bar
